shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
84e0d285-ee8a-424b-a127-945b27d5f09c,40.5766964302478,-80.222524119766,245,37486.77
15233c62-6f79-4899-b25f-cacc2d1a95d1,40.6121337778648,-80.2694842379978,107,11729.09
137055c8-eb0c-4281-a919-b143a7787088,40.4418818916012,-80.0019258261875,247,42238.88
c07f27c5-dbc5-4654-a131-0d863f52898e,40.4382300638098,-79.9975994227886,319,70816.23
077f3c3c-8a97-4037-a458-1a129b30ff11,40.6161249051169,-80.258744672462,60,8892.93
e6a8e3c1-b6cf-4c82-9557-3b5d6959830b,40.517427654113,-80.2768697009605,75,15373.55
84e0d285-ee8a-424b-a127-945b27d5f09c,40.647359230957,-80.2337853749862,198,28600.43
b37ad0b1-5e56-423d-86a2-7b4dddb591b7,40.7386991821944,-80.3175695429784,13,2244.74
3013fe2e-5c0b-4fb1-9008-bd65467b34f8,40.624331124087,-80.3033082367962,146,16249.41
cfe9de1b-705e-47a5-bedc-f34e75ddde5f,40.5224085165506,-80.1459148613164,269,45431.41
cfe9de1b-705e-47a5-bedc-f34e75ddde5f,40.4915349478444,-80.0611999667406,313,53560.99
c07f27c5-dbc5-4654-a131-0d863f52898e,40.4320234317794,-80.1393957519171,244,53121.79
c07f27c5-dbc5-4654-a131-0d863f52898e,40.7579789017426,-80.3653879681461,16,3725.7
cfe9de1b-705e-47a5-bedc-f34e75ddde5f,40.5035633148887,-80.0808712888283,302,51399.86
077f3c3c-8a97-4037-a458-1a129b30ff11,40.6742698356074,-80.3119395859206,302,30702.56
077f3c3c-8a97-4037-a458-1a129b30ff11,40.664686302226,-80.3156463990001,293,29526.18
7cfb534f-eb12-4123-af99-74005ff0d76c,40.693210255695,-80.2621162093947,62,12223.58
077f3c3c-8a97-4037-a458-1a129b30ff11,40.6489524632068,-80.3105421549405,251,26001.81
95db041a-5cbf-46e0-98cd-62f104a8512d,40.4386699461144,-79.9972252546087,313,68293.42
b37ad0b1-5e56-423d-86a2-7b4dddb591b7,40.698612224973,-80.2725929184314,64,8762.43
077f3c3c-8a97-4037-a458-1a129b30ff11,40.6148629257001,-80.2595935916658,54,8717.55
15233c62-6f79-4899-b25f-cacc2d1a95d1,40.6022042394998,-80.2915199274731,167,17885.22
95db041a-5cbf-46e0-98cd-62f104a8512d,40.4408344889185,-80.006844997814,294,66487.24
e6a8e3c1-b6cf-4c82-9557-3b5d6959830b,40.4670624713339,-80.1979215561105,123,26395.9
cfe9de1b-705e-47a5-bedc-f34e75ddde5f,40.4961858985535,-80.0676962773619,308,52799.94
137055c8-eb0c-4281-a919-b143a7787088,40.5352670273344,-80.1818122078068,109,21970.58
137055c8-eb0c-4281-a919-b143a7787088,40.4433249201372,-80.0052289667862,214,41367.54
137055c8-eb0c-4281-a919-b143a7787088,40.580144410142,-80.2258728579207,84,15679.6
a5db607b-9d25-4517-a2b2-7b8c47ac82fa,40.6808801401186,-80.2501388043248,179,24453.31
c07f27c5-dbc5-4654-a131-0d863f52898e,40.4383883141511,-80.0018386543893,322,71287.85
e6a8e3c1-b6cf-4c82-9557-3b5d6959830b,40.4465154079506,-80.0312531013044,180,46236.35
95db041a-5cbf-46e0-98cd-62f104a8512d,40.4390266799347,-80.0035794081437,321,68986.96
51e20484-c70e-439d-946f-fdbeedb5e858,40.6402111435062,-80.310020465256,125,12832.19
cfe9de1b-705e-47a5-bedc-f34e75ddde5f,40.4957567450855,-80.0669600109434,309,52878.33
b42c23ec-ba3d-4216-88c2-e37983d818ed,40.7898127013333,-80.3777167426179,201,32840.81
2ddb8593-0271-4b48-8dfd-d53e68375359,40.7024451018837,-80.2868220381035,241,43937.65
a0a5a967-3e0d-43e8-94ef-1b92b496ed7e,40.6589490568011,-80.2388735257908,153,35811.76
e6a8e3c1-b6cf-4c82-9557-3b5d6959830b,40.439353909454,-80.0163668403844,190,47754.43
51e20484-c70e-439d-946f-fdbeedb5e858,40.699057471696,-80.2837012877286,13,658.84
b42c23ec-ba3d-4216-88c2-e37983d818ed,40.7540776284979,-80.3194323372502,142,23462.57
b37ad0b1-5e56-423d-86a2-7b4dddb591b7,40.5407843316069,-80.1902960354266,171,29394.05
bb515512-e193-4fd8-8049-46b29514e90e,40.6230007483364,-80.3243434622492,108,47677.72
95db041a-5cbf-46e0-98cd-62f104a8512d,40.6550196203601,-80.3246934905466,83,17600.11
b37ad0b1-5e56-423d-86a2-7b4dddb591b7,40.7055055025521,-80.2917680318217,37,6696.03
077f3c3c-8a97-4037-a458-1a129b30ff11,40.6068739656731,-80.2858564428006,137,14224.79
2ddb8593-0271-4b48-8dfd-d53e68375359,40.5233244909838,-80.150551059875,97,17866.84
0b6ae324-bf09-436e-a447-c77540c81762,40.6178388367795,-80.2906307751316,34,3277.7
51e20484-c70e-439d-946f-fdbeedb5e858,40.6892499738485,-80.2864143423089,21,2179.01
b42c23ec-ba3d-4216-88c2-e37983d818ed,40.6563111040778,-80.2367411694968,48,9102.49
b42c23ec-ba3d-4216-88c2-e37983d818ed,40.6995992779493,-80.2777937220212,87,15314.76
7cfb534f-eb12-4123-af99-74005ff0d76c,40.6708768410013,-80.2445651736596,48,9300.49
a5db607b-9d25-4517-a2b2-7b8c47ac82fa,40.7578649078527,-80.319374669753,95,12928.6
137055c8-eb0c-4281-a919-b143a7787088,40.6200543415579,-80.2313043314996,60,11029.48
0b6ae324-bf09-436e-a447-c77540c81762,40.6190082799797,-80.256027594568,158,14232.75
c07f27c5-dbc5-4654-a131-0d863f52898e,40.4666480700164,-80.197169196437,224,46721.54
137055c8-eb0c-4281-a919-b143a7787088,40.5291475671022,-80.1679746906742,112,23324.48
b37ad0b1-5e56-423d-86a2-7b4dddb591b7,40.504267394797,-80.0827448119369,221,39508.17
51e20484-c70e-439d-946f-fdbeedb5e858,40.6564224157585,-80.3086203520668,97,10595.08
2ddb8593-0271-4b48-8dfd-d53e68375359,40.6501688450676,-80.2348582586562,181,35868.13
cfe9de1b-705e-47a5-bedc-f34e75ddde5f,40.486310004372,-80.0540411504532,317,54401.08
51e20484-c70e-439d-946f-fdbeedb5e858,40.7007083714431,-80.2846950462279,2,115.95
c3264727-6977-42da-9862-da70f03a7a15,40.703178686093,-80.3130258806363,158,8408.26
077f3c3c-8a97-4037-a458-1a129b30ff11,40.6529502959818,-80.3137178906034,260,26532.41
e6a8e3c1-b6cf-4c82-9557-3b5d6959830b,40.4339881499999,-80.1432916607434,143,32479.39
c3264727-6977-42da-9862-da70f03a7a15,40.6793351876339,-80.3393866324059,186,12734.73
84e0d285-ee8a-424b-a127-945b27d5f09c,40.6649075844829,-80.2416791165876,186,26427.6
bb515512-e193-4fd8-8049-46b29514e90e,40.4672730247541,-80.1979161916921,55,23435.5
95db041a-5cbf-46e0-98cd-62f104a8512d,40.7696076196198,-80.3693616610385,8,2238.47
2ddb8593-0271-4b48-8dfd-d53e68375359,40.7804853189281,-80.3824468184976,374,64139.37
b42c23ec-ba3d-4216-88c2-e37983d818ed,40.6601225233151,-80.2396460020331,54,9594.53
3013fe2e-5c0b-4fb1-9008-bd65467b34f8,40.6315610189176,-80.3126731701298,136,15101.23
c3264727-6977-42da-9862-da70f03a7a15,40.6921266431884,-80.312568563972,176,10049.95
cfe9de1b-705e-47a5-bedc-f34e75ddde5f,40.4428515102179,-80.007826686372,351,61232.72
84e0d285-ee8a-424b-a127-945b27d5f09c,40.6683837275734,-80.2430094923383,184,26025.28
15233c62-6f79-4899-b25f-cacc2d1a95d1,40.612198150885,-80.2684958439169,105,11645.2
3013fe2e-5c0b-4fb1-9008-bd65467b34f8,40.6067251030639,-80.2862239054575,225,23569.7
c07f27c5-dbc5-4654-a131-0d863f52898e,40.7100183194887,-80.3757627532341,49,9388.8
84e0d285-ee8a-424b-a127-945b27d5f09c,40.6719617946125,-80.2452048805478,181,25586.6
95db041a-5cbf-46e0-98cd-62f104a8512d,40.6334251542941,-80.3185029517712,98,20254.96
7cfb534f-eb12-4123-af99-74005ff0d76c,40.7304594356095,-80.3097857719532,108,18842.79
a4e232aa-a581-43a7-b2db-ecd2004dfb03,40.678122829087,-80.3409235382631,3,187.96
e6a8e3c1-b6cf-4c82-9557-3b5d6959830b,40.415588195061,-80.0837238182857,164,38730.73
a0a5a967-3e0d-43e8-94ef-1b92b496ed7e,40.5494156807313,-80.1969693718534,93,22395.36
3013fe2e-5c0b-4fb1-9008-bd65467b34f8,40.6195943426844,-80.2441172447274,332,30933.57
2ddb8593-0271-4b48-8dfd-d53e68375359,40.7745589777564,-80.3749943003055,357,62103.28
bb515512-e193-4fd8-8049-46b29514e90e,40.7121842033973,-80.3759733066543,142,60595.76
b42c23ec-ba3d-4216-88c2-e37983d818ed,40.606074667339,-80.2262550727281,22,3291.04
a5db607b-9d25-4517-a2b2-7b8c47ac82fa,40.7017088354652,-80.2854018083454,140,20413.19
c3264727-6977-42da-9862-da70f03a7a15,40.6990708827419,-80.2945025440754,20,1183.9
84e0d285-ee8a-424b-a127-945b27d5f09c,40.7015023053588,-80.2854527703198,139,20501.25
84e0d285-ee8a-424b-a127-945b27d5f09c,40.7926866884641,-80.3781110273666,32,4329.96
b37ad0b1-5e56-423d-86a2-7b4dddb591b7,40.6977458714095,-80.2700984638988,66,8994.07
b42c23ec-ba3d-4216-88c2-e37983d818ed,40.7767490015476,-80.3800730633779,219,35727.71
e6a8e3c1-b6cf-4c82-9557-3b5d6959830b,40.5416506851703,-80.2723756594882,64,12598.4
b42c23ec-ba3d-4216-88c2-e37983d818ed,40.7745589777564,-80.3731945379492,214,34903.37
b37ad0b1-5e56-423d-86a2-7b4dddb591b7,40.441073205535,-80.0064909462029,291,50192.01
15233c62-6f79-4899-b25f-cacc2d1a95d1,40.6022283793824,-80.2926920528824,141,15041.26
c3264727-6977-42da-9862-da70f03a7a15,40.687876682751,-80.3218718064947,178,10965.08
a5db607b-9d25-4517-a2b2-7b8c47ac82fa,40.7228593959128,-80.3041209461761,117,17283.52
95db041a-5cbf-46e0-98cd-62f104a8512d,40.4678242187395,-80.2420412148262,199,42646.04
0b6ae324-bf09-436e-a447-c77540c81762,40.6126004822612,-80.2530329080244,185,15505.27
0b6ae324-bf09-436e-a447-c77540c81762,40.6186609338916,-80.2454811480928,197,16481.06
2ddb8593-0271-4b48-8dfd-d53e68375359,40.7224061025623,-80.303559023354,259,46832.62
84e0d285-ee8a-424b-a127-945b27d5f09c,40.5898714417142,-80.2294750648424,235,35659.62
3013fe2e-5c0b-4fb1-9008-bd65467b34f8,40.5979851244679,-80.303958672521,201,21483.18
bb515512-e193-4fd8-8049-46b29514e90e,40.4430258538142,-80.0252623871125,20,2740.64
2ddb8593-0271-4b48-8dfd-d53e68375359,40.5187499832362,-80.1349768123017,91,16452.44
15233c62-6f79-4899-b25f-cacc2d1a95d1,40.6329812486757,-80.3126208670509,200,22869.67
b42c23ec-ba3d-4216-88c2-e37983d818ed,40.7924506540567,-80.3497989684224,178,29231.51
95db041a-5cbf-46e0-98cd-62f104a8512d,40.4390065633658,-80.1531514616699,240,51731.17
15233c62-6f79-4899-b25f-cacc2d1a95d1,40.602206921709,-80.2923970098732,165,17811.21
15233c62-6f79-4899-b25f-cacc2d1a95d1,40.6173158059904,-80.2574733053132,54,9057.15
3013fe2e-5c0b-4fb1-9008-bd65467b34f8,40.620892531925,-80.2574116145022,282,28220.11
95db041a-5cbf-46e0-98cd-62f104a8512d,40.723544700357,-80.368326328297,36,7714.93
51e20484-c70e-439d-946f-fdbeedb5e858,40.6773288951712,-80.3136173077594,49,6553.44
077f3c3c-8a97-4037-a458-1a129b30ff11,40.6143761047349,-80.285273062305,192,19656.37
c3264727-6977-42da-9862-da70f03a7a15,40.7054143074402,-80.3254163459192,113,6255.68
b37ad0b1-5e56-423d-86a2-7b4dddb591b7,40.6993323981364,-80.275841073742,62,8477.1
137055c8-eb0c-4281-a919-b143a7787088,40.4431076611941,-79.997321814139,257,42651.86
95db041a-5cbf-46e0-98cd-62f104a8512d,40.4713164550851,-80.2275130288311,209,43988.58
0b6ae324-bf09-436e-a447-c77540c81762,40.608076936488,-80.2826485206275,90,9614.21
51e20484-c70e-439d-946f-fdbeedb5e858,40.635066666309,-80.3176379393123,132,14112.31
bb515512-e193-4fd8-8049-46b29514e90e,40.6906018072725,-80.3553283426361,135,57582.72
3013fe2e-5c0b-4fb1-9008-bd65467b34f8,40.620977021514,-80.2566820536066,280,28139.1
bb515512-e193-4fd8-8049-46b29514e90e,40.4522191257607,-80.0385795556652,22,4271.8
95db041a-5cbf-46e0-98cd-62f104a8512d,40.4670624713339,-80.1979215561105,221,46650.86
b42c23ec-ba3d-4216-88c2-e37983d818ed,40.5952559766326,-80.2261652187208,17,2088.83
15233c62-6f79-4899-b25f-cacc2d1a95d1,40.602421498443,-80.2905851775757,171,17968.67
3013fe2e-5c0b-4fb1-9008-bd65467b34f8,40.6039302411038,-80.2889383011424,181,19632.35
0b6ae324-bf09-436e-a447-c77540c81762,40.6023624898411,-80.2907326990803,52,5568.98
95db041a-5cbf-46e0-98cd-62f104a8512d,40.7786439823296,-80.3841352691731,4,554.45
c3264727-6977-42da-9862-da70f03a7a15,40.6993699490648,-80.2915346796235,16,926.3
15233c62-6f79-4899-b25f-cacc2d1a95d1,40.6162482867389,-80.2475491313666,35,7414.45
c3264727-6977-42da-9862-da70f03a7a15,40.7039136114069,-80.3150750884459,53,3716.91
0b6ae324-bf09-436e-a447-c77540c81762,40.5976190029156,-80.2417220319344,215,19104.71
077f3c3c-8a97-4037-a458-1a129b30ff11,40.6563245151236,-80.308876503043,277,27726.04
cfe9de1b-705e-47a5-bedc-f34e75ddde5f,40.7914542133483,-80.3780533598693,18,2952.61
15233c62-6f79-4899-b25f-cacc2d1a95d1,40.6151150533626,-80.2597746407851,85,10469.31
84e0d285-ee8a-424b-a127-945b27d5f09c,40.7332502742559,-80.3124693222326,108,15944.74
a0a5a967-3e0d-43e8-94ef-1b92b496ed7e,40.5236235573067,-80.1513704747778,78,17442.43
137055c8-eb0c-4281-a919-b143a7787088,40.6022498370558,-80.2320110936171,68,13017.63
077f3c3c-8a97-4037-a458-1a129b30ff11,40.6754526898535,-80.3121608681775,304,30872.82
95db041a-5cbf-46e0-98cd-62f104a8512d,40.4433892931574,-79.9941246208027,307,67706.23
3013fe2e-5c0b-4fb1-9008-bd65467b34f8,40.6187762688861,-80.2932821389009,162,17327.14
3013fe2e-5c0b-4fb1-9008-bd65467b34f8,40.6193542849633,-80.2438061084632,334,30972.83
84e0d285-ee8a-424b-a127-945b27d5f09c,40.5121101744241,-80.1036968889056,299,50434.66
cfe9de1b-705e-47a5-bedc-f34e75ddde5f,40.6816606629885,-80.2505156547138,164,23174.88
cfe9de1b-705e-47a5-bedc-f34e75ddde5f,40.5104337936898,-80.0975935219284,290,49743.8
b42c23ec-ba3d-4216-88c2-e37983d818ed,40.6466953841862,-80.2335949381348,42,7926.25
b42c23ec-ba3d-4216-88c2-e37983d818ed,40.5837050428215,-80.2252009645224,2,165.51
e6a8e3c1-b6cf-4c82-9557-3b5d6959830b,40.5272914783532,-80.272541956457,68,14194.14
84e0d285-ee8a-424b-a127-945b27d5f09c,40.7781021760763,-80.324431975152,72,10530.47
84e0d285-ee8a-424b-a127-945b27d5f09c,40.5181894015187,-80.1335042794648,288,47821.96
a0a5a967-3e0d-43e8-94ef-1b92b496ed7e,40.7015774072157,-80.2846065333251,193,42284.09
c07f27c5-dbc5-4654-a131-0d863f52898e,40.7226649357477,-80.3686012547374,39,7807.55
c3264727-6977-42da-9862-da70f03a7a15,40.6968567190681,-80.3008674264471,32,1783.74
15233c62-6f79-4899-b25f-cacc2d1a95d1,40.618451721576,-80.2431006874502,28,6760.57
e6a8e3c1-b6cf-4c82-9557-3b5d6959830b,40.443796988952,-79.9948219951881,208,49777.3
2ddb8593-0271-4b48-8dfd-d53e68375359,40.6011568368171,-80.2262309328455,157,30285.67
7cfb534f-eb12-4123-af99-74005ff0d76c,40.6853942981597,-80.2543391438925,55,11130.38
0b6ae324-bf09-436e-a447-c77540c81762,40.5921164507935,-80.2406665826241,220,19724.18
cfe9de1b-705e-47a5-bedc-f34e75ddde5f,40.6924149806747,-80.2615033245983,154,21655.22
7cfb534f-eb12-4123-af99-74005ff0d76c,40.7332221110596,-80.3123982436894,110,19220.48
b37ad0b1-5e56-423d-86a2-7b4dddb591b7,40.5168509791405,-80.1267062203113,200,35461.46
077f3c3c-8a97-4037-a458-1a129b30ff11,40.6021666885714,-80.2951771196829,150,15258.77
c3264727-6977-42da-9862-da70f03a7a15,40.7041268470363,-80.3155136296459,54,3760.8
cfe9de1b-705e-47a5-bedc-f34e75ddde5f,40.4695461970297,-80.036396237397,326,56830.26
077f3c3c-8a97-4037-a458-1a129b30ff11,40.6340809544373,-80.3157885560863,236,23922.05
2ddb8593-0271-4b48-8dfd-d53e68375359,40.6853942981597,-80.2543391438925,206,40236.51
2ddb8593-0271-4b48-8dfd-d53e68375359,40.4500612884796,-80.0265981272816,36,3721.88
b37ad0b1-5e56-423d-86a2-7b4dddb591b7,40.4442851510218,-80.0092133885153,270,49291.87
84e0d285-ee8a-424b-a127-945b27d5f09c,40.6011809766996,-80.2262309328455,223,33862.03
95db041a-5cbf-46e0-98cd-62f104a8512d,40.4680401365781,-80.2351050219002,205,43246.84
077f3c3c-8a97-4037-a458-1a129b30ff11,40.6161316106398,-80.2587433313574,93,10330.32
3013fe2e-5c0b-4fb1-9008-bd65467b34f8,40.6228545679363,-80.2992661475698,153,16640.35
7cfb534f-eb12-4123-af99-74005ff0d76c,40.7920067484383,-80.348756930158,162,27588.77
a5db607b-9d25-4517-a2b2-7b8c47ac82fa,40.7828537096294,-80.3279952900407,76,9895.97
b42c23ec-ba3d-4216-88c2-e37983d818ed,40.676396827483,-80.2477610258914,62,11531.77
84e0d285-ee8a-424b-a127-945b27d5f09c,40.5991666376094,-80.2262148395905,224,34085.87
077f3c3c-8a97-4037-a458-1a129b30ff11,40.6191625070073,-80.2943764802442,205,20604.67
077f3c3c-8a97-4037-a458-1a129b30ff11,40.6792600857771,-80.3161104211873,329,31945.88
0b6ae324-bf09-436e-a447-c77540c81762,40.6175665925483,-80.2571058426562,163,14417.87
bb515512-e193-4fd8-8049-46b29514e90e,40.4401290679055,-80.0090403860236,14,1142.72
cfe9de1b-705e-47a5-bedc-f34e75ddde5f,40.5509123534508,-80.1984526335271,245,39788.37
b37ad0b1-5e56-423d-86a2-7b4dddb591b7,40.5174236307993,-80.1298564749871,199,35187.84
3013fe2e-5c0b-4fb1-9008-bd65467b34f8,40.5976190029156,-80.2417220319344,339,33400.71
b37ad0b1-5e56-423d-86a2-7b4dddb591b7,40.5642617085136,-80.2091439192977,157,26317.97
cfe9de1b-705e-47a5-bedc-f34e75ddde5f,40.4478927223618,-80.0108750170991,343,60579.4
c07f27c5-dbc5-4654-a131-0d863f52898e,40.5215676439743,-80.2738750144169,172,35094.74
137055c8-eb0c-4281-a919-b143a7787088,40.6448030856134,-80.2331040938559,49,8218.47
3013fe2e-5c0b-4fb1-9008-bd65467b34f8,40.6188272308604,-80.2453255799607,330,30800.39
cfe9de1b-705e-47a5-bedc-f34e75ddde5f,40.5015529991122,-80.0753808066476,304,51914.87
b42c23ec-ba3d-4216-88c2-e37983d818ed,40.6789234685256,-80.2491356580934,63,11835.49
3013fe2e-5c0b-4fb1-9008-bd65467b34f8,40.6767884300225,-80.3121434338178,53,6682.64
137055c8-eb0c-4281-a919-b143a7787088,40.4414473737149,-80.0056433681037,226,41734.43
c3264727-6977-42da-9862-da70f03a7a15,40.7016726256414,-80.2847674658756,4,271.16
cfe9de1b-705e-47a5-bedc-f34e75ddde5f,40.510374785088,-80.0955979583024,291,49912.52
c07f27c5-dbc5-4654-a131-0d863f52898e,40.6609365737996,-80.3234945430454,83,16926.97
95db041a-5cbf-46e0-98cd-62f104a8512d,40.4249249651983,-80.1172460685519,250,55199.53
c07f27c5-dbc5-4654-a131-0d863f52898e,40.4458180335652,-80.1649464765159,238,50465.29
137055c8-eb0c-4281-a919-b143a7787088,40.6994356631896,-80.2778460251001,9,633.81
7cfb534f-eb12-4123-af99-74005ff0d76c,40.7024370552562,-80.289547162625,90,15141.05
137055c8-eb0c-4281-a919-b143a7787088,40.7000217258943,-80.2802345323702,5,411.6
077f3c3c-8a97-4037-a458-1a129b30ff11,40.6137605377293,-80.2511379272424,40,7832.22
b37ad0b1-5e56-423d-86a2-7b4dddb591b7,40.6924149806747,-80.2615033245983,75,9939.53
15233c62-6f79-4899-b25f-cacc2d1a95d1,40.6235425545897,-80.3004878938489,190,21307.07
077f3c3c-8a97-4037-a458-1a129b30ff11,40.6793043422284,-80.313205588651,330,32190.72
077f3c3c-8a97-4037-a458-1a129b30ff11,40.6177650760272,-80.2459263948158,32,7202.42
077f3c3c-8a97-4037-a458-1a129b30ff11,40.6716305417794,-80.3117799944746,296,30375.72
2ddb8593-0271-4b48-8dfd-d53e68375359,40.5294090824967,-80.1687176626156,102,19546.42
b42c23ec-ba3d-4216-88c2-e37983d818ed,40.6044090154415,-80.226261778251,21,3105.95
e6a8e3c1-b6cf-4c82-9557-3b5d6959830b,40.4192708682579,-80.090236222162,160,37332.38
84e0d285-ee8a-424b-a127-945b27d5f09c,40.5632813610602,-80.2080361669085,249,39415.75
95db041a-5cbf-46e0-98cd-62f104a8512d,40.780921177919,-80.3851169577311,2,246.96
84e0d285-ee8a-424b-a127-945b27d5f09c,40.4485377936684,-80.0126372285269,356,61649.85
3013fe2e-5c0b-4fb1-9008-bd65467b34f8,40.6491965442417,-80.3105555659864,112,11801.32
84e0d285-ee8a-424b-a127-945b27d5f09c,40.6930131133207,-80.2619713700993,164,22815.44
cfe9de1b-705e-47a5-bedc-f34e75ddde5f,40.793889659279,-80.3586596464312,33,5568.07
2ddb8593-0271-4b48-8dfd-d53e68375359,40.5403766358123,-80.1899446660247,113,21730.07
c3264727-6977-42da-9862-da70f03a7a15,40.7121144659587,-80.3244534328254,77,5076.64
3013fe2e-5c0b-4fb1-9008-bd65467b34f8,40.63236568167,-80.3127724118693,135,15011.42
b42c23ec-ba3d-4216-88c2-e37983d818ed,40.6457659987072,-80.2333347638449,41,7820.67
c07f27c5-dbc5-4654-a131-0d863f52898e,40.5511269301848,-80.2770292924064,158,31710.88
15233c62-6f79-4899-b25f-cacc2d1a95d1,40.6145517894359,-80.2589646136144,46,8647.52
077f3c3c-8a97-4037-a458-1a129b30ff11,40.6333688279014,-80.3138520010622,237,24103.52
137055c8-eb0c-4281-a919-b143a7787088,40.6995067417328,-80.2775804863918,11,657.88
84e0d285-ee8a-424b-a127-945b27d5f09c,40.510374785088,-80.0955979583024,303,51151.88
cfe9de1b-705e-47a5-bedc-f34e75ddde5f,40.6917095596617,-80.2607791281211,155,21754.55
a0a5a967-3e0d-43e8-94ef-1b92b496ed7e,40.6997065663163,-80.2788692879003,189,41757.49
84e0d285-ee8a-424b-a127-945b27d5f09c,40.4488100378996,-80.0218050194862,349,60873.76
7cfb534f-eb12-4123-af99-74005ff0d76c,40.7413036073031,-80.3201283705311,123,20476.7
a5db607b-9d25-4517-a2b2-7b8c47ac82fa,40.6783950733182,-80.2490417807723,181,24746.57
c07f27c5-dbc5-4654-a131-0d863f52898e,40.4725368602596,-80.2140241988912,214,45129.96
7cfb534f-eb12-4123-af99-74005ff0d76c,40.7784294055956,-80.3245124414273,149,24812.06
0b6ae324-bf09-436e-a447-c77540c81762,40.5994134008535,-80.3044173302899,71,7400.77
b37ad0b1-5e56-423d-86a2-7b4dddb591b7,40.4915349478444,-80.0611999667406,233,41845.7
b37ad0b1-5e56-423d-86a2-7b4dddb591b7,40.6092960005579,-80.2263006702841,129,20006.02
cfe9de1b-705e-47a5-bedc-f34e75ddde5f,40.6462890294962,-80.2334796031403,188,27482.83
b37ad0b1-5e56-423d-86a2-7b4dddb591b7,40.7000297725218,-80.2802626955666,57,8079.59
3013fe2e-5c0b-4fb1-9008-bd65467b34f8,40.679543058845,-80.3032331349393,28,4100.22
b37ad0b1-5e56-423d-86a2-7b4dddb591b7,40.4506540567073,-80.0276683287423,253,47358.5
077f3c3c-8a97-4037-a458-1a129b30ff11,40.6257325783808,-80.3043341818055,221,21759.74
c3264727-6977-42da-9862-da70f03a7a15,40.7082105105049,-80.3204810810376,63,4382.98
3013fe2e-5c0b-4fb1-9008-bd65467b34f8,40.6871417574371,-80.2879391782248,22,2446.47
137055c8-eb0c-4281-a919-b143a7787088,40.5204062474016,-80.1401360416494,121,25877.32
c07f27c5-dbc5-4654-a131-0d863f52898e,40.6007813275326,-80.2992406665826,136,25810.91
077f3c3c-8a97-4037-a458-1a129b30ff11,40.6142352887532,-80.2424502517253,22,6305.84
95db041a-5cbf-46e0-98cd-62f104a8512d,40.6281747298345,-80.324731041475,108,21771.43
51e20484-c70e-439d-946f-fdbeedb5e858,40.7015251041368,-80.2854608169473,9,338.79
cfe9de1b-705e-47a5-bedc-f34e75ddde5f,40.4436239864602,-79.9952699241203,377,62919.56
b37ad0b1-5e56-423d-86a2-7b4dddb591b7,40.7313244480684,-80.3106078690653,18,3254.43
a5db607b-9d25-4517-a2b2-7b8c47ac82fa,40.7939205046845,-80.3586904918367,52,6772.61
a5db607b-9d25-4517-a2b2-7b8c47ac82fa,40.7786185013424,-80.3841889133566,6,555.74
137055c8-eb0c-4281-a919-b143a7787088,40.4429145421335,-80.0072889034324,210,41186.38
b42c23ec-ba3d-4216-88c2-e37983d818ed,40.7668838362028,-80.3205079031294,151,25001.92
c07f27c5-dbc5-4654-a131-0d863f52898e,40.6677762071953,-80.3248410120512,77,16151.72
95db041a-5cbf-46e0-98cd-62f104a8512d,40.4395443463054,-80.0047944488999,322,69104.72
b42c23ec-ba3d-4216-88c2-e37983d818ed,40.7967663286189,-80.3665305892545,189,30780.74
2ddb8593-0271-4b48-8dfd-d53e68375359,40.5014510751635,-80.0750830814292,64,10954.77
b42c23ec-ba3d-4216-88c2-e37983d818ed,40.6241862847916,-80.226476354985,27,5303.7
cfe9de1b-705e-47a5-bedc-f34e75ddde5f,40.7055055025521,-80.2917680318217,116,18411.19
2ddb8593-0271-4b48-8dfd-d53e68375359,40.7746166452537,-80.3742325528999,358,62167.7
a5db607b-9d25-4517-a2b2-7b8c47ac82fa,40.7368833265831,-80.31605275369,109,15413.61
bb515512-e193-4fd8-8049-46b29514e90e,40.5179734836801,-80.2763158247659,83,34481.37
077f3c3c-8a97-4037-a458-1a129b30ff11,40.6234151496538,-80.3000842213681,213,21283.16
95db041a-5cbf-46e0-98cd-62f104a8512d,40.5670176784407,-80.2809962797759,150,29912.37
cfe9de1b-705e-47a5-bedc-f34e75ddde5f,40.4416243995204,-80.0049138072082,360,61754.84
cfe9de1b-705e-47a5-bedc-f34e75ddde5f,40.7738441690114,-80.3742486461549,4,698.39
077f3c3c-8a97-4037-a458-1a129b30ff11,40.606734490796,-80.2862212232483,186,18585.61
cfe9de1b-705e-47a5-bedc-f34e75ddde5f,40.5622782148289,-80.2071818832864,238,38309.24
c3264727-6977-42da-9862-da70f03a7a15,40.6991553723309,-80.3101800567019,43,2997.75
84e0d285-ee8a-424b-a127-945b27d5f09c,40.7976340232869,-80.367903880352,42,5914.25
0b6ae324-bf09-436e-a447-c77540c81762,40.6047469737975,-80.2810633350052,92,10007.69
84e0d285-ee8a-424b-a127-945b27d5f09c,40.6390940033849,-80.2311849731913,206,29557.37
b42c23ec-ba3d-4216-88c2-e37983d818ed,40.7670031945111,-80.3194886636429,150,24915.12
c07f27c5-dbc5-4654-a131-0d863f52898e,40.5371271393971,-80.2723850472203,166,33348.24
84e0d285-ee8a-424b-a127-945b27d5f09c,40.4730531855257,-80.0384950660762,335,57640.59
